id,mask_rle
TEST_0806_class_7,44821 4 45781 4 46732 26 47692 26 48652 26 49608 39 50568 39 51532 39 52492 39 53452 35 54412 35 55372 35 56337 25 57297 25 58257 25 59217 25 60177 25 61137 34 62097 34 63057 60 64017 60 64977 60 65937 64 66897 64 67857 73 68817 73 69777 81 70737 81 71697 81 72657 94 73617 94 74577 124 74821 13 75537 124 75781 13 76497 124 76741 13 77457 150 77701 17 78417 150 78661 17 79381 150 80341 150 81305 150 82265 150 83225 150 84185 150 85145 150 86105 150 87065 150 88025 150 88930 4 88985 146 89890 4 89945 146 90841 30 90910 137 91801 30 91870 137 92757 38 92830 111 93117 4 93717 38 93790 111 94077 4 94677 38 94750 111 95037 4 95637 43 95710 107 95988 13 96597 43 96670 107 96948 13 97557 47 97625 107 97912 9 98517 47 98585 107 98872 9 99477 47 99545 107 99832 9 100437 167 100792 5 101397 167 101752 5 102357 163 103317 163 104281 150 105241 150 106201 150 107165 56 107225 39 108125 56 108185 39 109085 52 110045 52 111005 52 111974 8 111995 17 112934 8 112955 17 113924 4 114884 4 115844 4
TEST_0806_class_8,-1
TEST_0806_class_9,-1
TEST_0806_class_10,-1
TEST_0806_class_11,1 501 961 501 1921 549 2881 549 3841 549 4801 596 5761 596 6721 613 7681 613 8641 613 9601 587 10197 25 10561 587 11157 25 11521 639 12481 639 13441 647 14401 647 15361 647 16321 604 16942 26 17281 604 17902 26 18241 600 18871 17 19201 600 19831 17 20161 600 20791 17 21121 600 22081 600 23041 600 24001 600 24961 600 25921 596 26881 596 27841 596 28801 596 29761 596 30721 596 31681 596 32641 600 33601 600 34561 600 35521 600 36481 600 37441 600 38401 600 39361 604 40321 604 41281 613 42241 613 43201 613 44161 626 45121 626 46081 630 47041 630 48001 630 48961 643 49865 5 49921 643 50825 5 50881 651 51781 13 51832 660 52741 13 52792 660 53487 13 53701 21 53752 660 54447 13 54661 21 54712 660 55407 13 55621 21 55672 665 56362 22 56572 30 56632 665 57322 22 57532 30 57592 665 58282 26 58488 26 58557 660 59242 26 59448 26 59517 660 60202 26 60408 26 60477 660 61171 17 61437 660 62131 17 62397 660 63357 660 64317 660 65277 660 66237 660 67197 660 68161 656 69121 656 70081 656 71041 656 72001 656 72961 656 73921 656 74881 656 75841 656 76801 656 77761 656 78721 660 79681 660 80641 664 81601 664 82561 664 83521 664 84481 664 85441 664 86401 664 87361 664 88321 609 88934 51 89281 609 89894 51 90241 600 90871 39 91201 600 91831 39 92161 596 92795 35 93121 596 93755 35 94081 596 94715 35 95041 596 95680 30 96001 596 96640 30 96961 596 97604 21 97921 596 98564 21 98881 596 99524 21 99841 596 100797 600 101757 600 102717 600 103677 604 104637 604 105597 604 106557 608 107517 608 108477 608 109437 608 110397 608 111357 617 112321 613 113281 613 114241 613 115201 613 116161 604 116997 8 117117 608 117957 8 118077 595 118912 26 119037 595 119872 26 119997 587 120828 30 120957 587 121788 30 121917 587 122748 30 122877 583 123708 30 123837 583 124668 30 124797 90 124891 484 125632 26 125757 90 125851 484 126592 26 126717 90 126811 484 127552 26 127677 73 127775 476 128525 9 128637 73 128735 476 129485 9 129597 68 129700 467 130561 64 130660 467 131521 60 131632 450 132481 60 132592 450 133441 60 133552 450 134401 30 134530 428 135361 30 135490 428 136321 17 136462 408 137281 17 137422 408 138241 17 138382 408 139201 4 139355 382 140161 4 140315 382 141292 35 141348 304 142252 35 142308 304 143285 279 144245 279 145205 279 146174 261 147134 261 148102 245 149062 245 150022 245 150991 137 151951 137 152941 81 153901 81 154861 81
TEST_0807_class_0,1 518400
TEST_0807_class_1,-1
TEST_0807_class_2,-1
TEST_0807_class_3,-1
TEST_0807_class_4,-1
TEST_0807_class_5,-1
TEST_0807_class_6,-1
TEST_0807_class_7,-1
TEST_0807_class_8,-1
TEST_0807_class_9,-1
TEST_0807_class_10,-1
TEST_0807_class_11,-1
TEST_0808_class_0,580 381 1540 381 2500 381 3460 381 4420 381 5375 386 6335 386 7295 386 8255 386 9215 386 10175 386 11135 386 12091 390 13051 390 14011 390 14971 390 15931 390 16887 394 17847 394 18802 399 19762 399 20722 399 21678 403 22638 403 23590 411 24550 411 25510 411 26465 416 27425 416 28368 433 29328 433 29928 22 29971 39 30271 450 30888 22 30931 39 31231 450 31848 22 31891 39 32191 450 32795 103 33142 459 33755 103 34102 459 34707 120 35054 467 35667 120 36014 467 36627 120 36974 467 37582 138 37917 484 38542 138 38877 484 39494 158 39824 497 40454 158 40784 497 41410 188 41735 506 42370 188 42695 506 43330 188 43655 506 44277 205 44598 523 45237 205 45558 523 46171 240 46484 557 47131 240 47444 557 48091 240 48404 557 49004 304 49317 25 49347 574 49964 304 50277 25 50307 574 50915 926 51875 926 52831 930 53791 930 54751 939 55702 948 56662 461739
TEST_0808_class_1,-1
TEST_0808_class_2,1 270 961 270 1921 266 2881 266 3841 266 4801 261 5761 261 6721 261 7681 261 8641 261 9601 257 10561 257 11521 257 12481 257 13441 253 14401 253 15361 253 16321 249 17281 249 18241 240 19201 240 20161 240 21121 240 22081 240 23041 240 24001 240 24961 240 25921 240 26881 240 27841 240 28801 240 29761 167 29950 21 30721 167 30910 21 31681 167 31870 21 32641 154 33601 154 34561 146 35521 146 36481 146 37441 141 38401 141 39361 133 40321 133 41281 129 42241 129 43201 129 44161 116 45121 116 46081 90 47041 90 48001 90 48961 43 49921 43 50881 34 51841 34 52801 30 53761 30 54721 30 55690 12 56650 12
TEST_0808_class_3,-1
TEST_0808_class_4,-1
TEST_0808_class_5,-1
TEST_0808_class_6,-1
TEST_0808_class_7,-1
TEST_0808_class_8,-1
TEST_0808_class_9,-1
TEST_0808_class_10,-1
TEST_0808_class_11,271 309 1231 309 2187 313 3147 313 4107 313 5062 313 6022 313 6982 313 7942 313 8902 313 9858 317 10818 317 11778 313 12738 313 13694 317 14654 317 15614 317 16570 317 17530 317 18481 321 19441 321 20401 321 21361 317 22321 317 23281 309 24241 309 25201 309 26161 304 27121 304 28081 287 29041 287 30010 261 30970 261 31930 261 32898 244 33858 244 34827 227 35787 227 36747 227 37720 197 38680 197 39652 172 40612 172 41598 137 42558 137 43518 137 44482 116 45442 116 46411 73 47371 73 48331 73 49308 9 49342 5 50268 9 50302 5
TEST_0809_class_0,1 518400
TEST_0809_class_1,-1
TEST_0809_class_2,-1
TEST_0809_class_3,-1
TEST_0809_class_4,-1
TEST_0809_class_5,-1
TEST_0809_class_6,-1
TEST_0809_class_7,-1
TEST_0809_class_8,-1
TEST_0809_class_9,-1
TEST_0809_class_10,-1
TEST_0809_class_11,-1
TEST_0810_class_0,10394 17 11354 17 12310 30 13270 30 13951 17 14225 39 14911 17 15185 39 15871 17 16145 39 16754 4 16801 51 17101 47 17714 4 17761 51 18061 47 18674 17 18712 65 19012 60 19634 17 19672 65 19972 60 20594 17 20632 65 20932 60 21545 137 21884 111 22505 137 22844 111 23461 154 23800 120 24421 154 24760 120 25381 154 25720 120 26337 171 26675 133 27297 171 27635 133 28252 202 28587 167 29212 202 29547 167 29988 17 30168 232 30498 197 30712 9 30948 17 31128 232 31458 197 31672 9 31908 17 32088 232 32418 197 32632 9 32855 56 33044 261 33335 266 33815 56 34004 261 34295 266 34758 116 34951 570 35718 116 35911 570 36678 116 36871 570 37604 797 38564 797 39481 840 40441 840 41392 849 42352 849 43312 853 44264 861 45224 874 46180 878 47140 878 48100 917 49055 922 50015 926 50967 934 51927 943 52878 952 53838 952 54798 463603
TEST_0810_class_1,-1
TEST_0810_class_2,434 77 1394 77 2354 81 3314 81 4274 81 5234 81 6194 81 7154 81 8114 81 9074 81 10034 86 10994 86 11954 81 12914 81 13874 77 14834 77 15794 77 16758 43 17718 43 18691 21 19651 21 20611 21
TEST_0810_class_3,-1
TEST_0810_class_4,-1
TEST_0810_class_5,-1
TEST_0810_class_6,-1
TEST_0810_class_7,5 429 768 193 965 429 1728 193 1925 429 2692 189 2885 429 3652 189 3845 429 4612 622 5572 622 6532 622 7497 617 8457 617 9417 617 10377 17 10411 583 11337 17 11371 583 12301 9 12340 574 13261 9 13300 574 14264 570 15224 570 16184 570 17148 566 18108 566 19072 562 20032 562 20992 553 21995 510 22955 506 23920 501 24880 501 25840 497 26808 489 27768 484 28754 458 29714 274 30005 163 30695 17 30721 227 30965 163 31655 17 31681 227 31925 163 32615 17 32641 214 32911 133 33601 214 33871 133 34561 197 34874 77 35521 197 35834 77 36481 197 36794 77 37441 163 38401 163 39361 120 40321 120 41281 111 42241 111 43201 111 44165 99 45125 99 46098 82 47058 82 48018 82 49017 38 49977 38 50941 26 51901 26 52870 8 53830 8 54790 8
TEST_0810_class_8,-1
TEST_0810_class_9,-1
TEST_0810_class_10,-1
TEST_0810_class_11,1 4 511 257 961 4 1471 257 1921 4 2435 257 2881 4 3395 257 3841 4 4355 257 5315 257 6275 257 7235 262 8195 262 9155 262 10120 257 11080 257 12035 266 12995 266 13968 257 14928 257 15888 257 16852 249 17812 249 18777 235 19737 235 20697 235 21682 202 22642 202 23615 185 24575 185 25535 185 26508 167 27468 167 28454 133 29414 133 30400 98 31360 98 32320 98 33305 30 34265 30
TEST_0811_class_0,1 518400
TEST_0811_class_1,-1
TEST_0811_class_2,-1
TEST_0811_class_3,-1
TEST_0811_class_4,-1
TEST_0811_class_5,-1
TEST_0811_class_6,-1
TEST_0811_class_7,-1
TEST_0811_class_8,-1
TEST_0811_class_9,-1
TEST_0811_class_10,-1
TEST_0811_class_11,-1
TEST_0812_class_0,550 158 1510 158 2465 210 3425 210 4385 210 5341 261 6301 261 7257 270 7574 17 8217 270 8534 17 9177 270 9494 17 10132 279 10445 30 11092 279 11405 30 12018 382 12978 382 13925 399 14885 399 15845 399 16788 420 17748 420 18700 432 19660 432 20620 432 21562 459 22034 17 22522 459 22994 17 23470 522 24430 522 25390 522 26341 540 27301 540 28257 544 29217 544 30168 553 31128 553 32088 553 33044 557 34004 557 34951 570 35911 570 36871 570 37822 579 38782 579 39730 591 40690 591 41628 613 42588 613 43548 613 44491 630 45451 630 46390 651 47350 651 48310 651 49252 669 50212 669 51164 677 52124 677 53075 686 54035 686 54995 686 55942 699 56902 699 57850 711 58810 711 59770 711 60670 771 61630 771 62547 814 63507 814 64467 814 65405 836 66365 836 67312 849 68272 849 69211 870 70171 870 71131 870 72048 913 73008 913 73947 934 74907 934 75867 934 76805 956 77765 440636
TEST_0812_class_1,-1
TEST_0812_class_2,-1
TEST_0812_class_3,-1
TEST_0812_class_4,-1
TEST_0812_class_5,-1
TEST_0812_class_6,-1
TEST_0812_class_7,1 549 708 39 755 197 961 549 1668 39 1715 197 1921 544 2675 197 2881 544 3635 197 3841 544 4595 197 4801 540 5602 150 5761 540 6562 150 6721 536 7527 47 7591 81 7681 536 8487 47 8551 81 8641 536 9447 47 9511 81 9601 531 10411 34 10475 77 10561 531 11371 34 11435 77 11521 497 12400 68 12481 497 13360 68 13441 484 14324 64 14401 484 15284 64 15361 484 16244 64 16321 467 17208 60 17281 467 18168 60 18241 459 19132 56 19201 459 20092 56 20161 459 21052 56 21121 441 22021 13 22051 17 22081 441 22981 13 23011 17 23041 429 24001 429 24961 429 25921 420 26881 420 27841 416 28801 416 29761 407 30721 407 31681 407 32641 403 33601 403 34561 390 35521 390 36481 390 37441 381 38401 381 39361 369 40321 369 41281 347 42241 347 43201 347 44161 330 45121 330 46081 309 47041 309 48001 309 48961 291 49921 291 50881 283 51841 283 52801 274 53761 274 54721 274 55681 261 56641 261 57601 249 58561 249 59521 249 60481 189 61441 189 62401 146 63361 146 64321 146 65281 124 66241 124 67201 111 68161 111 69121 90 70081 90 71041 90 72001 47 72961 47 73921 26 74881 26 75841 26 76801 4 77761 4
TEST_0812_class_8,-1
TEST_0812_class_9,-1
TEST_0812_class_10,-1
TEST_0812_class_11,747 8 952 9 1707 8 1912 9 2872 9 3832 9 4792 9 5752 9 6712 9 7672 9 8632 9 9592 9 10552 9 11512 9 12468 13 13428 13 14388 13 15348 13 16308 13 17268 13 18228 13 19188 13 20148 13 21108 13 22068 13 23028 13 23992 9 24952 9 25912 9
TEST_0813_class_0,652 309 1612 309 2572 309 3532 309 4492 309 5452 309 6412 309 7372 309 8332 309 9292 309 10257 304 11217 304 12177 304 13137 304 14097 304 15057 304 16017 304 16977 304 17937 304 18897 304 19857 304 20817 304 21777 304 22737 304 23697 304 24657 304 25617 304 26577 304 27537 304 28497 304 29457 304 30417 304 31377 304 32337 304 33297 304 34257 304 35217 304 36177 304 37137 304 38097 304 39057 304 40012 309 40972 309 41932 309 42892 309 43852 309 44808 313 45768 313 46728 313 47688 313 48648 313 49608 313 50568 313 51528 313 52488 313 53444 317 54404 317 55364 317 56324 317 57284 317 58244 317 59204 317 60164 317 61124 317 62084 317 63040 321 64000 321 64960 321 65920 321 66880 321 67835 326 68795 326 69755 326 70715 326 71675 326 72631 330 73591 330 74551 330 75511 330 76471 330 77427 334 78387 334 79338 343 80298 343 81245 356 82205 356 83165 356 83684 43 83778 64 84100 381 84644 43 84738 64 85060 381 85587 188 86007 394 86547 188 86967 394 87507 188 87927 394 88441 244 88878 403 89401 244 89838 403 90352 266 90785 416 91312 266 91745 416 92251 339 92688 433 93211 339 93648 433 94171 339 94608 433 95105 420 95538 463 96065 420 96498 463 97021 900 97981 900 98941 926 99897 930 100857 938 101808 947 102768 415633
TEST_0813_class_1,-1
TEST_0813_class_2,-1
TEST_0813_class_3,-1
TEST_0813_class_4,-1
TEST_0813_class_5,-1
TEST_0813_class_6,-1
TEST_0813_class_7,-1
TEST_0813_class_8,-1
TEST_0813_class_9,-1
TEST_0813_class_10,-1
TEST_0813_class_11,1 651 961 651 1921 651 2881 651 3841 651 4801 651 5761 651 6721 651 7681 651 8641 651 9601 656 10561 656 11521 656 12481 656 13441 656 14401 656 15361 656 16321 656 17281 656 18241 656 19201 656 20161 656 21121 656 22081 656 23041 656 24001 656 24961 656 25921 656 26881 656 27841 656 28801 656 29761 656 30721 656 31681 656 32641 656 33601 656 34561 656 35521 656 36481 656 37441 656 38401 656 39361 651 40321 651 41281 651 42241 651 43201 651 44161 647 45121 647 46081 647 47041 647 48001 647 48961 647 49921 647 50881 647 51841 647 52801 643 53761 643 54721 643 55681 643 56641 643 57601 643 58561 643 59521 643 60481 643 61441 643 62401 639 63361 639 64321 639 65281 639 66241 639 67201 634 68161 634 69121 634 70081 634 71041 634 72001 630 72961 630 73921 630 74881 630 75841 630 76801 626 77761 626 78721 617 79681 617 80641 604 81601 604 82561 604 83521 163 83727 51 83842 258 84481 163 84687 51 84802 258 85441 146 85775 232 86401 146 86735 232 87361 146 87695 232 88321 120 88685 193 89281 120 89645 193 90241 111 90618 167 91201 111 91578 167 92161 90 92590 98 93121 90 93550 98 94081 90 94510 98 95041 64 95525 13 96001 64 96485 13 96961 60 97921 60 98881 60 99867 30 100827 30 101795 13 102755 13
TEST_0814_class_0,1 518400
TEST_0814_class_1,-1
TEST_0814_class_2,-1
TEST_0814_class_3,-1
TEST_0814_class_4,-1
TEST_0814_class_5,-1
TEST_0814_class_6,-1
TEST_0814_class_7,-1
TEST_0814_class_8,-1
TEST_0814_class_9,-1
TEST_0814_class_10,-1
TEST_0814_class_11,-1
TEST_0815_class_0,1 518400
TEST_0815_class_1,-1
TEST_0815_class_2,-1
TEST_0815_class_3,-1
TEST_0815_class_4,-1
TEST_0815_class_5,-1
TEST_0815_class_6,-1
TEST_0815_class_7,-1
TEST_0815_class_8,-1
TEST_0815_class_9,-1
TEST_0815_class_10,-1
TEST_0815_class_11,-1
TEST_0816_class_0,1 518400
TEST_0816_class_1,-1
TEST_0816_class_2,-1
TEST_0816_class_3,-1
TEST_0816_class_4,-1
TEST_0816_class_5,-1
TEST_0816_class_6,-1
TEST_0816_class_7,-1
TEST_0816_class_8,-1
TEST_0816_class_9,-1
TEST_0816_class_10,-1
TEST_0816_class_11,-1
TEST_0817_class_0,114232 9 115192 9 116152 9 117082 39 118042 39 118990 51 119950 51 120888 73 121848 73 122808 73 123764 77 124724 77 124831 13 125680 81 125791 13 126640 81 126751 13 127600 81 127702 30 128560 81 128662 30 129520 137 130475 142 131435 159 131864 21 131975 73 132382 172 132824 21 132935 73 133342 172 133784 21 133895 73 134302 185 134718 334 135215 232 135678 334 136175 249 136608 390 137118 266 137568 390 138078 266 138528 390 139038 300 139480 420 139985 313 140440 420 140945 330 141382 853 142342 875 143281 896 144241 896 145201 373200
TEST_0817_class_1,-1
TEST_0817_class_2,-1
TEST_0817_class_3,-1
TEST_0817_class_4,-1
TEST_0817_class_5,-1
TEST_0817_class_6,-1
TEST_0817_class_7,-1
TEST_0817_class_8,-1
TEST_0817_class_9,-1
TEST_0817_class_10,-1
TEST_0817_class_11,1 114231 114241 951 115201 951 116161 921 117121 921 118081 909 119041 909 120001 887 120961 887 121921 887 122881 883 123841 883 124801 30 124844 836 125761 30 125804 836 126721 30 126764 836 127681 21 127732 828 128641 21 128692 828 129657 818 130617 818 131594 270 131885 90 132048 334 132554 270 132845 90 133008 334 133514 270 133805 90 133968 334 134487 231 135052 163 135447 231 136012 163 136424 184 136998 120 137384 184 137958 120 138344 184 138918 120 139338 142 139900 85 140298 142 140860 85 141275 107 142235 107 143217 64 144177 64 145137 64
TEST_0818_class_0,1 4 421 184 961 4 1381 184 2337 257 3297 257 4257 257 5212 270 6172 270 7132 275 8092 275 9052 275 10008 279 10968 279 11928 283 12888 283 13840 291 14800 291 15760 291 16715 296 17675 296 18631 300 19591 300 20551 300 21502 313 22462 313 23418 322 24378 322 25338 322 26290 330 27250 330 28201 343 29161 343 30108 360 31068 360 32028 360 32941 411 33901 411 34852 429 35812 429 36772 429 37728 437 38688 437 39635 455 40595 455 41538 476 42498 476 43458 476 44161 9 44191 73 44410 492 45121 9 45151 73 45370 492 46081 17 46102 90 46312 515 47041 17 47062 90 47272 515 48001 17 48022 90 48232 515 48961 750 49921 750 50881 759 51841 759 52801 767 53761 767 54721 767 55681 780 56641 780 57601 801 58561 801 59521 801 60481 879 61441 879 62401 930 63361 930 64321 930 65281 956 66241 956 67201 451200
TEST_0818_class_1,-1
TEST_0818_class_2,5 416 605 77 965 416 1565 77 1921 416 2594 8 2881 416 3554 8 3841 416 4514 8 4801 411 5761 411 6721 411 7681 411 8641 411 9601 407 10561 407 11521 407 12481 407 13441 399 14401 399 15361 399 16321 394 17281 394 18241 390 19201 390 20161 390 21121 381 22081 381 23041 377 24001 377 24961 377 25921 369 26881 369 27841 360 28801 360 29761 347 30721 347 31681 347 32641 300 33601 300 34561 291 35521 291 36481 291 37441 287 38401 287 39361 274 40321 274 41281 257 42241 257 43201 257 44170 21 44264 146 45130 21 45224 146 46098 4 46192 120 47058 4 47152 120 48018 4 48112 120
TEST_0818_class_3,-1
TEST_0818_class_4,-1
TEST_0818_class_5,-1
TEST_0818_class_6,-1
TEST_0818_class_7,-1
TEST_0818_class_8,-1
TEST_0818_class_9,-1
TEST_0818_class_10,-1
TEST_0818_class_11,682 279 1642 279 2602 279 3562 279 4522 279 5482 279 6442 279 7407 274 8367 274 9327 274 10287 274 11247 274 12211 270 13171 270 14131 270 15091 270 16051 270 17011 270 17971 270 18931 270 19891 270 20851 270 21815 266 22775 266 23740 261 24700 261 25660 261 26620 261 27580 261 28544 257 29504 257 30468 253 31428 253 32388 253 33352 249 34312 249 35281 240 36241 240 37201 240 38165 236 39125 236 40090 231 41050 231 42014 227 42974 227 43934 227 44902 219 45862 219 46827 214 47787 214 48747 214 49711 210 50671 210 51640 201 52600 201 53568 193 54528 193 55488 193 56461 180 57421 180 58402 159 59362 159 60322 159 61360 81 62320 81 63331 30 64291 30 65251 30 66237 4 67197 4
TEST_0819_class_0,1 518400
TEST_0819_class_1,-1
TEST_0819_class_2,-1
TEST_0819_class_3,-1
TEST_0819_class_4,-1
TEST_0819_class_5,-1
TEST_0819_class_6,-1
TEST_0819_class_7,-1
TEST_0819_class_8,-1
TEST_0819_class_9,-1
TEST_0819_class_10,-1
TEST_0819_class_11,-1
TEST_0820_class_0,241 484 811 77 897 64 1201 484 1771 77 1857 64 2152 519 2697 184 3112 519 3657 184 4072 519 4617 184 5024 737 5984 737 6940 741 7900 741 8860 741 9781 4 9820 741 10741 4 10780 741 11735 746 12695 746 13655 746 14615 746 15575 746 16535 746 17495 746 18455 746 19415 746 20375 746 21305 776 22265 776 23221 780 24181 780 25141 780 26097 784 27057 784 28012 789 28972 789 29928 793 30888 793 31848 793 32804 797 33764 797 34720 801 35680 801 36640 801 37595 806 38555 806 39507 814 40467 814 41418 823 42378 823 43338 823 44221 17 44277 844 45181 17 45237 844 46090 951 47050 951 48010 470391
